imps,rev,day,country,ad_type,brand,subset
15881.18993,0,10/30/2018,United States,HOUSE,brand11,phone
15584.5009,1889.025277,11/3/2018,United States,STANDARD,brand11,phone
15213.28835,0,11/3/2018,International,HOUSE,brand11,phone
13894.23963,0,11/2/2018,International,HOUSE,brand11,phone
13839.38976,49.50342294,11/1/2018,United States,PRICE_PRIORITY,brand11,desktop
13235.59372,22.20891469,11/4/2018,International,STANDARD,brand11,phone
12680.27292,1.015906552,10/30/2018,International,PRICE_PRIORITY,brand11,desktop
11787.42456,7.971700289,10/31/2018,International,PRICE_PRIORITY,brand11,desktop
10910.93552,23.02229825,11/2/2018,United States,PREFERRED_DEAL,brand11,phone
10794.56145,722.0604206,11/2/2018,United States,STANDARD,brand11,phone
10632.56166,70.79902298,10/31/2018,United States,adx,brand11,phone
9401.360402,0,10/30/2018,International,HOUSE,brand11,desktop
9283.508875,3.972665394,11/2/2018,International,PRICE_PRIORITY,brand11,desktop
8915.004636,37.887146,11/3/2018,International,STANDARD,brand11,phone
8792.178256,38.64649191,10/29/2018,United States,SPONSORSHIP,brand11,desktop
8661.505345,6.779595672,11/1/2018,International,PRICE_PRIORITY,brand11,desktop
8627.618777,353.3399347,11/1/2018,United States,STANDARD,brand11,desktop
8243.835233,56.57056761,11/1/2018,United States,adx,brand11,phone
8130.572872,42.21958281,10/29/2018,United States,PREFERRED_DEAL,brand11,phone
7932.534711,5.005044661,10/29/2018,International,PRICE_PRIORITY,brand11,desktop
7674.549077,105.1860442,10/30/2018,United States,SPONSORSHIP,brand11,desktop
7644.017279,0,11/3/2018,International,HOUSE,brand11,desktop
7433.139237,0,10/31/2018,International,HOUSE,brand11,desktop
7300.830604,2.899698328,11/2/2018,United States,PRICE_PRIORITY,brand11,phone
6836.639079,54.09537092,10/31/2018,United States,SPONSORSHIP,brand11,desktop
6115.724679,12.31335606,11/3/2018,United States,PREFERRED_DEAL,brand11,phone
5952.026838,26.90887779,11/1/2018,International,adx,brand11,phone
5844.436934,11.23666262,11/3/2018,International,PRICE_PRIORITY,brand11,phone
5368.987371,118.1168395,11/4/2018,United States,PREFERRED_DEAL,brand11,phone
5132.710585,49.60237325,11/2/2018,United States,PRICE_PRIORITY,brand11,desktop
4747.309967,4.461066894,11/1/2018,International,adx,brand11,desktop
4517.532357,2.027063349,11/2/2018,International,adx,brand11,desktop
4452.862685,1946.258661,11/4/2018,United States,STANDARD,brand11,desktop
4245.516717,0.201319376,11/1/2018,International,SPONSORSHIP,brand11,desktop
4134.653842,5.405231067,10/29/2018,International,adx,brand11,desktop
3921.920877,0,10/30/2018,International,SPONSORSHIP,brand11,desktop
3650.75348,15.69117436,10/30/2018,United States,PREFERRED_DEAL,brand11,phone
3638.531581,0,11/2/2018,United States,HOUSE,brand11,desktop
3410.743486,29.19274383,11/1/2018,United States,PREFERRED_DEAL,brand11,phone
3310.956577,1.888988061,10/31/2018,International,adx,brand11,desktop
3290.396224,25.14636603,10/31/2018,International,adx,brand11,phone
3050.251614,16.03648661,11/3/2018,International,STANDARD,brand11,desktop
2961.85161,0.452876166,11/3/2018,International,SPONSORSHIP,brand11,desktop
2914.26492,4.289762996,11/1/2018,International,STANDARD,brand11,phone
2885.339097,33.80380482,11/1/2018,United States,SPONSORSHIP,brand11,desktop
2765.639176,0,11/4/2018,United States,HOUSE,brand11,desktop
2358.63699,0.004000743,11/2/2018,International,SPONSORSHIP,brand11,desktop
2309.549222,0,11/2/2018,International,SPONSORSHIP,brand11,phone
2179.564373,45.3153266,11/3/2018,United States,PRICE_PRIORITY,brand11,desktop
2134.536233,0.177133925,11/4/2018,International,SPONSORSHIP,brand11,desktop
2103.019376,17.77844994,10/29/2018,International,STANDARD,brand11,phone
2013.442846,0,11/1/2018,International,SPONSORSHIP,brand11,phone
1944.823401,13.13244363,11/2/2018,United States,adx,brand11,desktop
1583.897007,0.751416721,10/30/2018,International,STANDARD,brand11,desktop
1500.795869,0,11/2/2018,International,HOUSE,brand11,desktop
1441.505405,3.726343902,10/31/2018,International,STANDARD,brand11,phone
1415.172148,0.862130684,10/30/2018,International,adx,brand11,desktop
1387.918329,5.737549376,11/4/2018,International,STANDARD,brand11,desktop
1343.296187,40.6968141,11/2/2018,United States,SPONSORSHIP,brand11,desktop
1171.267245,0,11/3/2018,United States,HOUSE,brand11,desktop
1151.035255,1.417873549,11/4/2018,International,PRICE_PRIORITY,brand11,desktop
1143.18433,15.06509562,10/31/2018,United States,PREFERRED_DEAL,brand11,phone
1129.420545,12.18653752,11/3/2018,United States,adx,brand11,desktop
1121.263434,0,11/1/2018,United States,HOUSE,brand11,desktop
1059.29888,13.73545458,10/30/2018,International,STANDARD,brand11,phone
1030.538736,3.379721571,11/4/2018,International,adx,brand11,desktop
887.6695221,2.739590888,11/4/2018,United States,adx,brand11,desktop
859.0508849,0.203272761,10/29/2018,International,SPONSORSHIP,brand11,desktop
842.9507143,5.014241103,11/4/2018,United States,PREFERRED_DEAL,brand11,desktop
815.8087133,0,10/31/2018,United States,HOUSE,brand11,desktop
721.5607122,1.075168685,10/30/2018,United States,SPONSORSHIP,brand11,phone
720.2674715,0,11/2/2018,United States,SPONSORSHIP,brand11,phone
708.0156077,6.029724113,11/1/2018,United States,adx,brand11,desktop
704.1409006,0.197939469,10/31/2018,International,SPONSORSHIP,brand11,desktop
684.0890273,12.06996176,11/2/2018,International,STANDARD,brand11,desktop
659.0210317,0,11/3/2018,United States,SPONSORSHIP,brand11,phone
645.3710875,0.023554246,10/31/2018,International,STANDARD,brand11,desktop
618.0304566,4.850885962,11/4/2018,United States,SPONSORSHIP,brand11,desktop
609.7049904,20.5360095,11/3/2018,United States,SPONSORSHIP,brand11,desktop
576.7008599,0,11/1/2018,United States,SPONSORSHIP,brand11,phone
556.014206,1.584732267,10/30/2018,United States,PRICE_PRIORITY,brand11,desktop
515.5829073,2.124755538,11/3/2018,International,adx,brand11,desktop
452.3937903,3.960180843,10/29/2018,International,STANDARD,brand11,desktop
387.5904943,0.572041188,11/1/2018,United States,PREFERRED_DEAL,brand11,desktop
364.3543616,1.723538558,11/2/2018,United States,PREFERRED_DEAL,brand11,desktop
279.1064012,2.443704993,11/1/2018,International,STANDARD,brand11,desktop
236.9238902,2.680388107,11/3/2018,United States,PREFERRED_DEAL,brand11,desktop
204.4516606,0.733401211,10/29/2018,United States,PRICE_PRIORITY,brand11,desktop
178.0151,0.920349334,10/31/2018,United States,PRICE_PRIORITY,brand11,desktop
173.9784513,0,10/29/2018,United States,HOUSE,brand11,desktop
126.5338549,0,11/4/2018,United States,SPONSORSHIP,brand11,phone
123.3020717,1.248502852,10/31/2018,United States,SPONSORSHIP,brand11,phone
102.5046379,0,10/31/2018,International,SPONSORSHIP,brand11,phone
96.02600091,0.827932734,10/29/2018,United States,adx,brand11,desktop
79.51110466,2.528969198,10/29/2018,United States,SPONSORSHIP,brand11,phone
52.26047907,35.38528578,11/2/2018,International,STANDARD,brand11,phone
42.84657433,2.688471726,10/31/2018,United States,adx,brand11,desktop
41.31519475,0.210967342,10/30/2018,United States,adx,brand11,desktop
29.99681885,0.130277913,10/30/2018,United States,PREFERRED_DEAL,brand11,desktop
19.43287126,0.001723457,10/29/2018,United States,PREFERRED_DEAL,brand11,desktop
13.04305547,0,10/30/2018,United States,HOUSE,brand11,desktop
9.705876979,0.070135754,10/31/2018,United States,PREFERRED_DEAL,brand11,desktop
7.207307343,0.110618274,11/2/2018,International,PRICE_PRIORITY,brand11,phone
541144.1129,2878.884445,11/3/2018,United States,STANDARD,brand12,desktop
524847.4592,4195.041925,11/2/2018,United States,STANDARD,brand12,desktop
461191.5689,3169.078406,11/4/2018,United States,STANDARD,brand12,desktop
406535.309,2454.136634,10/29/2018,United States,STANDARD,brand12,desktop
258757.7293,5884.114954,10/31/2018,United States,STANDARD,brand12,desktop
232484.518,5137.707035,11/1/2018,United States,STANDARD,brand12,desktop
143425.8239,534.2999802,10/29/2018,United States,STANDARD,brand12,phone
129476.4683,122.9012161,11/3/2018,United States,adx,brand12,desktop
117816.8963,56.19671055,11/2/2018,United States,adx,brand12,desktop
111021.3281,2968.300595,10/31/2018,United States,STANDARD,brand12,phone
109083.9472,2951.031175,11/4/2018,United States,STANDARD,brand12,phone
91867.5859,1339.787797,11/1/2018,United States,STANDARD,brand12,phone
78631.67981,36.1860395,11/1/2018,International,adx,brand12,desktop
77717.88695,205.0207177,11/4/2018,United States,adx,brand12,desktop
67059.91936,1273.294858,10/30/2018,United States,STANDARD,brand12,desktop
60533.27765,26.80264631,11/4/2018,International,adx,brand12,desktop
58208.44852,22.77573723,11/3/2018,International,adx,brand12,desktop
56750.4897,6.274795033,11/2/2018,International,adx,brand12,desktop
55529.86573,41.77851372,10/30/2018,International,adx,brand12,phone
50399.29967,23.46612529,10/31/2018,International,adx,brand12,phone
47853.17719,135.1163444,11/4/2018,United States,PREFERRED_DEAL,brand12,phone
40945.58866,3408.892995,11/3/2018,United States,STANDARD,brand12,phone
38331.51976,22.70811575,10/29/2018,International,adx,brand12,desktop
37297.83508,11.34615395,10/31/2018,International,adx,brand12,desktop
37174.66243,42.25011576,11/1/2018,United States,adx,brand12,desktop
33585.49479,170.9116878,11/2/2018,United States,PREFERRED_DEAL,brand12,phone
32204.50309,0,10/30/2018,International,HOUSE,brand12,phone
31960.62518,69.4461319,10/29/2018,United States,adx,brand12,desktop
26097.38781,1.786592719,11/3/2018,International,adx,brand12,phone
21721.1048,233.3966821,11/3/2018,United States,PREFERRED_DEAL,brand12,phone
21408.90002,508.2364997,11/2/2018,United States,STANDARD,brand12,phone
21292.52559,1542.831658,10/30/2018,United States,STANDARD,brand12,phone
20021.17865,9.901601245,11/3/2018,United States,adx,brand12,phone
18826.33014,383.0948383,10/29/2018,United States,SPONSORSHIP,brand12,desktop
18282.01656,85.70760998,10/31/2018,United States,adx,brand12,desktop
17779.64365,280.5602756,10/30/2018,International,SPONSORSHIP,brand12,desktop
14863.39902,110.1248311,11/4/2018,United States,adx,brand12,phone
14660.76121,32.90688795,10/30/2018,International,adx,brand12,desktop
14509.52761,0,10/31/2018,International,HOUSE,brand12,phone
14496.12677,46.69295939,11/1/2018,International,adx,brand12,phone
13263.47815,0,11/1/2018,International,HOUSE,brand12,phone
12992.71485,5.997564484,11/2/2018,International,PRICE_PRIORITY,brand12,desktop
12299.73244,31.5622287,11/2/2018,United States,PRICE_PRIORITY,brand12,desktop
11747.75477,156.3265734,11/1/2018,International,STANDARD,brand12,desktop
11732.2437,74.67076009,11/2/2018,United States,adx,brand12,phone
10513.67399,5.282604515,11/3/2018,United States,PRICE_PRIORITY,brand12,desktop
10489.99174,1.721568055,11/4/2018,International,PRICE_PRIORITY,brand12,desktop
10413.41941,77.41325621,10/29/2018,United States,adx,brand12,phone
9396.908664,38.07336283,11/4/2018,International,STANDARD,brand12,phone
9385.55876,31.57040315,11/4/2018,United States,PRICE_PRIORITY,brand12,phone
8341.844292,157.1993854,10/29/2018,International,STANDARD,brand12,phone
8116.724907,3.838061756,11/3/2018,International,PRICE_PRIORITY,brand12,desktop
7477.308236,10.78152291,11/2/2018,International,STANDARD,brand12,desktop
7138.641061,88.70130497,11/1/2018,United States,PREFERRED_DEAL,brand12,phone
6964.514037,0,10/29/2018,International,HOUSE,brand12,phone
6597.395474,154.0422815,10/29/2018,United States,PRICE_PRIORITY,brand12,desktop
6512.337111,14.06499951,10/29/2018,United States,PREFERRED_DEAL,brand12,desktop
6400.795969,160.4616976,11/3/2018,International,STANDARD,brand12,phone
6114.307025,1615.226612,10/30/2018,United States,SPONSORSHIP,brand12,desktop
6006.314425,10.54719118,11/3/2018,United States,PRICE_PRIORITY,brand12,phone
5931.533338,2.073323165,10/31/2018,International,PRICE_PRIORITY,brand12,desktop
5513.636213,26.66887301,11/4/2018,International,adx,brand12,phone
4793.218455,0,10/30/2018,International,SPONSORSHIP,brand12,phone
4556.335445,0,11/2/2018,International,HOUSE,brand12,desktop
4260.695592,135.9307253,11/3/2018,International,STANDARD,brand12,desktop
4163.97474,5.060496637,11/2/2018,United States,PREFERRED_DEAL,brand12,desktop
4058.693099,6.248277841,11/1/2018,International,PRICE_PRIORITY,brand12,desktop
3985.05792,39.4983546,10/31/2018,United States,PRICE_PRIORITY,brand12,desktop
3980.231709,0,11/4/2018,International,HOUSE,brand12,desktop
3834.830881,7.174080198,10/30/2018,United States,adx,brand12,phone
3659.33141,3.872431462,10/29/2018,International,PRICE_PRIORITY,brand12,desktop
3657.089374,26.5828362,11/1/2018,United States,PRICE_PRIORITY,brand12,desktop
3636.120492,158.7270793,11/2/2018,United States,SPONSORSHIP,brand12,desktop
3601.282227,44.75991461,11/3/2018,United States,PREFERRED_DEAL,brand12,desktop
3576.664083,0,11/1/2018,International,HOUSE,brand12,desktop
3548.874371,68.65221303,10/29/2018,International,STANDARD,brand12,desktop
3379.357022,99.83061691,10/29/2018,United States,PREFERRED_DEAL,brand12,phone
3372.65944,18.80625336,11/4/2018,United States,SPONSORSHIP,brand12,desktop
3362.517501,12.87345766,10/30/2018,International,PRICE_PRIORITY,brand12,desktop
3178.313993,0,11/3/2018,International,HOUSE,brand12,desktop
3122.36259,31.91480826,10/30/2018,United States,adx,brand12,desktop
3105.01928,56.08206131,11/2/2018,International,adx,brand12,phone
3004.282203,100.416677,11/4/2018,United States,PREFERRED_DEAL,brand12,desktop
2839.842399,83.87106466,11/4/2018,International,STANDARD,brand12,desktop
2623.268898,1230.675088,11/3/2018,United States,SPONSORSHIP,brand12,desktop
2594.670581,9.915492258,11/4/2018,International,PRICE_PRIORITY,brand12,phone
2550.097046,61.94411204,11/2/2018,International,STANDARD,brand12,phone
2529.267946,6.609565591,10/30/2018,United States,PREFERRED_DEAL,brand12,phone
2485.756547,0,10/29/2018,International,HOUSE,brand12,desktop
2476.905959,818.3523221,11/1/2018,United States,SPONSORSHIP,brand12,desktop
2354.444613,0,11/3/2018,International,HOUSE,brand12,phone
2244.87815,8.99857625,10/31/2018,International,STANDARD,brand12,desktop
2172.970201,3.29564116,11/4/2018,United States,PRICE_PRIORITY,brand12,desktop
2046.035185,2.010522429,10/29/2018,International,SPONSORSHIP,brand12,desktop
1979.538259,0,11/2/2018,International,HOUSE,brand12,phone
1905.844624,88.61973602,11/1/2018,International,STANDARD,brand12,phone
1892.284633,21.4125103,10/29/2018,International,adx,brand12,phone
1874.012137,1.944131149,11/2/2018,United States,PRICE_PRIORITY,brand12,phone
1855.578257,0,10/30/2018,International,HOUSE,brand12,desktop
1618.044714,0,10/31/2018,International,HOUSE,brand12,desktop
1446.461238,47.9414194,11/1/2018,United States,adx,brand12,phone
1341.918924,27.49374459,10/30/2018,United States,PRICE_PRIORITY,brand12,desktop
1024.430737,7.423899803,11/1/2018,United States,PREFERRED_DEAL,brand12,desktop
1006.820479,23.40528281,10/30/2018,International,STANDARD,brand12,desktop
750.4372276,5.992369965,11/3/2018,International,PRICE_PRIORITY,brand12,phone
608.1502222,119.1428279,10/31/2018,International,STANDARD,brand12,phone
605.1556339,0.643393686,10/30/2018,United States,PREFERRED_DEAL,brand12,desktop
487.9463196,38.10334717,10/31/2018,United States,adx,brand12,phone
461.1614017,21.9467055,10/31/2018,United States,PREFERRED_DEAL,brand12,phone
455.9802323,1.332828418,10/29/2018,United States,SPONSORSHIP,brand12,phone
421.4162601,3.697099709,10/31/2018,United States,PREFERRED_DEAL,brand12,desktop
370.6342583,0,10/29/2018,United States,HOUSE,brand12,phone
348.3073089,188.3683536,10/31/2018,United States,SPONSORSHIP,brand12,desktop
338.3203057,2.310368752,10/30/2018,United States,SPONSORSHIP,brand12,phone
315.136664,0.449843133,11/2/2018,International,PRICE_PRIORITY,brand12,phone
290.0485622,7.491425762,11/2/2018,United States,SPONSORSHIP,brand12,phone
277.0097353,4.454226891,11/4/2018,United States,SPONSORSHIP,brand12,phone
245.3546924,5.771819583,11/1/2018,United States,SPONSORSHIP,brand12,phone
167.5022353,0,11/1/2018,United States,HOUSE,brand12,phone
161.3580013,167.8058518,10/30/2018,International,STANDARD,brand12,phone
124.6060667,0,10/29/2018,International,SPONSORSHIP,brand12,phone
113.898633,0,11/4/2018,International,HOUSE,brand12,phone
94.81210647,0,11/3/2018,United States,HOUSE,brand12,phone
53.27251449,0,10/31/2018,United States,HOUSE,brand12,desktop
34.49188764,8.139800154,11/4/2018,International,SPONSORSHIP,brand12,desktop
34.06178336,4.850778376,10/31/2018,United States,SPONSORSHIP,brand12,phone
33.89472546,2.286905418,11/3/2018,United States,SPONSORSHIP,brand12,phone
29.86201522,0,11/2/2018,United States,HOUSE,brand12,phone
20.68442396,0.374999697,10/31/2018,International,SPONSORSHIP,brand12,desktop
12.84942125,0,10/29/2018,United States,HOUSE,brand12,desktop
12.12998678,0,10/31/2018,United States,HOUSE,brand12,phone
9.619679749,0,11/4/2018,United States,HOUSE,brand12,desktop
8.403174415,0,11/4/2018,United States,HOUSE,brand12,phone
6.976201241,0.166376768,11/1/2018,International,SPONSORSHIP,brand12,desktop
6.329765821,3.604821945,11/2/2018,International,SPONSORSHIP,brand12,desktop
2.803200271,0,11/1/2018,United States,HOUSE,brand12,desktop
1.720378143,0.035954768,11/3/2018,International,SPONSORSHIP,brand12,desktop
0.267890149,0,11/2/2018,United States,HOUSE,brand12,desktop
288264.3741,5382.357983,11/3/2018,United States,STANDARD,brand13,desktop
237056.4902,462.7269913,11/4/2018,United States,STANDARD,brand13,phone
201301.1999,5111.409447,10/30/2018,United States,STANDARD,brand13,phone
173392.2802,1461.066922,10/30/2018,United States,STANDARD,brand13,desktop
121088.5457,3527.076055,11/2/2018,United States,STANDARD,brand13,phone
112977.437,2186.561675,11/2/2018,United States,STANDARD,brand13,desktop
111938.4038,1818.777902,10/29/2018,United States,STANDARD,brand13,phone
103139.3224,548.6053471,11/1/2018,United States,STANDARD,brand13,desktop
82039.57952,33.41401757,11/4/2018,United States,adx,brand13,phone
81681.27083,1680.251636,10/29/2018,United States,SPONSORSHIP,brand13,desktop
61855.26785,4495.438229,11/1/2018,United States,STANDARD,brand13,phone
42973.62831,2541.32627,10/31/2018,United States,STANDARD,brand13,desktop
38959.78949,5333.941265,10/31/2018,United States,STANDARD,brand13,phone
36974.38486,22.29470604,11/3/2018,International,adx,brand13,phone
35156.49747,712.0465315,10/29/2018,United States,STANDARD,brand13,desktop
34491.05683,2805.118818,11/4/2018,United States,STANDARD,brand13,desktop
33601.54514,6092.642846,11/3/2018,United States,STANDARD,brand13,phone
26754.9107,9.016782904,11/4/2018,International,adx,brand13,desktop
25976.59573,4.393285443,11/2/2018,International,adx,brand13,phone
24665.29744,25.45108867,11/3/2018,International,adx,brand13,desktop
21546.72201,0.651850286,10/30/2018,International,adx,brand13,phone
20666.21802,73.95007612,10/29/2018,United States,adx,brand13,phone
20432.70545,42.2249246,11/1/2018,United States,adx,brand13,phone
17374.30526,8.47082457,11/1/2018,International,adx,brand13,phone
15612.89914,90.98337659,11/4/2018,United States,adx,brand13,desktop
15114.29087,14.31645565,10/31/2018,International,adx,brand13,phone
14127.1672,12.31548144,11/3/2018,International,PRICE_PRIORITY,brand13,desktop
14065.80143,38.80302612,11/4/2018,United States,PRICE_PRIORITY,brand13,phone
12772.96041,53.18950923,10/29/2018,United States,SPONSORSHIP,brand13,phone
12111.12261,4.256168916,11/2/2018,United States,adx,brand13,desktop
12075.66414,0.246323544,11/3/2018,International,SPONSORSHIP,brand13,desktop
10532.36785,11.15827661,11/1/2018,United States,adx,brand13,desktop
10521.77019,2.952669655,10/29/2018,International,PRICE_PRIORITY,brand13,desktop
9385.93607,0.125939749,11/2/2018,International,SPONSORSHIP,brand13,desktop
8856.713449,59.42639749,11/2/2018,United States,adx,brand13,phone
8692.731136,39.21425371,10/31/2018,United States,adx,brand13,desktop
8460.767347,10.7740897,11/1/2018,International,adx,brand13,desktop
8252.085766,47.43041899,10/30/2018,United States,adx,brand13,phone
8190.153677,29.13922787,10/31/2018,United States,adx,brand13,phone
7550.55335,33.37546221,11/4/2018,United States,PREFERRED_DEAL,brand13,phone
7443.699296,0.2078929,11/1/2018,International,SPONSORSHIP,brand13,desktop
6785.391015,0,10/31/2018,International,HOUSE,brand13,phone
6640.883533,0,10/31/2018,International,HOUSE,brand13,desktop
6370.797807,8.572095186,10/30/2018,International,PRICE_PRIORITY,brand13,desktop
6367.973834,0.624231593,10/30/2018,International,SPONSORSHIP,brand13,desktop
5788.632714,37.96584115,11/2/2018,International,adx,brand13,desktop
5544.467695,2.771302167,11/4/2018,International,PRICE_PRIORITY,brand13,desktop
5365.998042,5.042203978,10/29/2018,International,adx,brand13,phone
5340.81184,7.388753268,11/4/2018,International,adx,brand13,phone
5197.801272,3.165964996,11/4/2018,United States,PRICE_PRIORITY,brand13,desktop
5196.439572,27.17834337,11/4/2018,International,STANDARD,brand13,desktop
5043.110138,18.85745629,10/31/2018,International,adx,brand13,desktop
5037.662944,6.740407127,11/3/2018,International,STANDARD,brand13,desktop
4792.668435,0,10/29/2018,International,HOUSE,brand13,desktop
4694.301577,0,11/2/2018,International,HOUSE,brand13,desktop
4555.960689,99.56823664,11/3/2018,United States,adx,brand13,desktop
4496.855935,0.792866891,10/31/2018,International,SPONSORSHIP,brand13,desktop
4447.023833,77.56616976,11/3/2018,United States,adx,brand13,phone
4400.287581,1.149543196,11/1/2018,International,PRICE_PRIORITY,brand13,desktop
4293.503206,13.36235265,11/3/2018,United States,PRICE_PRIORITY,brand13,phone
4249.010191,0,11/1/2018,International,HOUSE,brand13,desktop
3575.600453,0,10/30/2018,International,HOUSE,brand13,phone
3533.360477,22.00775919,10/29/2018,International,adx,brand13,desktop
3287.566017,0,10/30/2018,International,HOUSE,brand13,desktop
3214.696139,23.71084383,11/1/2018,International,STANDARD,brand13,desktop
3180.152875,0.209029679,10/29/2018,International,SPONSORSHIP,brand13,desktop
2971.275742,5.810982696,10/30/2018,International,adx,brand13,desktop
2788.350591,0,10/29/2018,International,HOUSE,brand13,phone
2534.411057,18.79287579,11/3/2018,United States,PREFERRED_DEAL,brand13,phone
2510.189251,0.688094718,11/3/2018,International,PRICE_PRIORITY,brand13,phone
2479.348851,4.260063553,11/2/2018,United States,PRICE_PRIORITY,brand13,phone
2318.002313,34.61258454,11/1/2018,International,STANDARD,brand13,phone
2263.633944,1.939813496,10/29/2018,International,STANDARD,brand13,desktop
2249.728214,5.12526034,11/1/2018,United States,PREFERRED_DEAL,brand13,phone
2199.673983,3.089013906,11/4/2018,International,STANDARD,brand13,phone
2040.295976,18.73448111,11/2/2018,International,STANDARD,brand13,phone
2016.138658,4.327612713,10/31/2018,International,PRICE_PRIORITY,brand13,desktop
2005.128552,2.262681693,11/4/2018,International,PRICE_PRIORITY,brand13,phone
1923.033975,38.42442539,11/3/2018,United States,SPONSORSHIP,brand13,desktop
1854.501591,12.21165292,10/29/2018,United States,PREFERRED_DEAL,brand13,phone
1664.392457,11.5562742,11/2/2018,United States,PREFERRED_DEAL,brand13,phone
1339.426228,0,11/3/2018,International,HOUSE,brand13,desktop
1305.081443,0.43498754,10/31/2018,International,STANDARD,brand13,desktop
1261.983021,2.577390835,11/3/2018,United States,PRICE_PRIORITY,brand13,desktop
1149.637619,10.52775308,10/31/2018,United States,SPONSORSHIP,brand13,desktop
904.1480229,2.287331887,10/29/2018,United States,adx,brand13,desktop
859.1642128,0,11/3/2018,International,SPONSORSHIP,brand13,phone
797.6768791,9.70046337,11/2/2018,International,PRICE_PRIORITY,brand13,desktop
759.2005095,0,10/30/2018,International,SPONSORSHIP,brand13,phone
694.6453312,2.582756981,11/4/2018,United States,PREFERRED_DEAL,brand13,desktop
673.0893458,0,11/1/2018,International,HOUSE,brand13,phone
654.4446096,2.591301583,11/1/2018,United States,PREFERRED_DEAL,brand13,desktop
597.1445944,0,10/31/2018,International,SPONSORSHIP,brand13,phone
594.1185619,14.12287675,11/2/2018,International,STANDARD,brand13,desktop
561.1188159,4.753384099,10/30/2018,International,STANDARD,brand13,phone
547.959679,0.134876841,10/30/2018,United States,SPONSORSHIP,brand13,desktop
528.5802757,0.519420165,11/4/2018,International,SPONSORSHIP,brand13,desktop
510.9579352,0,11/2/2018,International,HOUSE,brand13,phone
467.4882643,0.39547643,10/31/2018,International,STANDARD,brand13,phone
423.5131618,19.82646534,11/3/2018,International,STANDARD,brand13,phone
399.8938537,0,11/4/2018,International,SPONSORSHIP,brand13,phone
390.0376353,0,10/29/2018,International,SPONSORSHIP,brand13,phone
363.4000999,39.02028599,11/4/2018,United States,SPONSORSHIP,brand13,desktop
353.0384774,4.911304276,11/2/2018,United States,SPONSORSHIP,brand13,desktop
347.6345642,5.820976196,10/30/2018,International,STANDARD,brand13,desktop
292.878482,24.10772315,11/1/2018,United States,SPONSORSHIP,brand13,desktop
237.634724,2.842442534,10/31/2018,United States,PREFERRED_DEAL,brand13,phone
205.8762272,0,11/1/2018,International,SPONSORSHIP,brand13,phone
200.2723217,0,11/2/2018,International,SPONSORSHIP,brand13,phone
198.8655342,1.109515505,11/1/2018,United States,PRICE_PRIORITY,brand13,desktop
164.8017163,1.313090191,10/30/2018,United States,PREFERRED_DEAL,brand13,phone
156.7276959,1.447571636,11/2/2018,United States,PRICE_PRIORITY,brand13,desktop
152.4465736,0.569256478,11/2/2018,International,PRICE_PRIORITY,brand13,phone
141.5183545,0,11/3/2018,International,HOUSE,brand13,phone
123.2705556,1.049525961,10/29/2018,United States,PREFERRED_DEAL,brand13,desktop
113.0646226,0,11/4/2018,International,HOUSE,brand13,desktop
84.94801525,0.264322307,11/2/2018,United States,PREFERRED_DEAL,brand13,desktop
81.54653215,41.80467198,10/30/2018,United States,adx,brand13,desktop
68.63899404,0.052646561,10/30/2018,United States,PRICE_PRIORITY,brand13,desktop
65.17445827,0.169128097,10/30/2018,United States,PREFERRED_DEAL,brand13,desktop
36.42548737,0,11/1/2018,United States,HOUSE,brand13,phone
34.63275505,0.717552061,11/3/2018,United States,PREFERRED_DEAL,brand13,desktop
33.56555644,1.83378934,11/4/2018,United States,SPONSORSHIP,brand13,phone
31.35112051,0,11/4/2018,International,HOUSE,brand13,phone
28.65662088,28.05166094,10/29/2018,International,STANDARD,brand13,phone
26.67069165,0.267524925,10/31/2018,United States,SPONSORSHIP,brand13,phone
21.80154047,3.454367609,11/2/2018,United States,SPONSORSHIP,brand13,phone
21.33744238,0.375287626,10/31/2018,United States,PREFERRED_DEAL,brand13,desktop
19.84658722,0.062673427,10/31/2018,United States,PRICE_PRIORITY,brand13,desktop
17.44413024,0,11/4/2018,United States,HOUSE,brand13,phone
16.87174812,0.88290685,10/30/2018,United States,SPONSORSHIP,brand13,phone
13.26576649,0,11/4/2018,United States,HOUSE,brand13,desktop
7.722299238,0,11/3/2018,United States,HOUSE,brand13,phone
4.311052782,0.042629573,11/1/2018,United States,SPONSORSHIP,brand13,phone
3.746306907,0.457737021,10/29/2018,United States,PRICE_PRIORITY,brand13,desktop
3.48479065,0,11/2/2018,United States,HOUSE,brand13,phone
1.302219817,0,10/29/2018,United States,HOUSE,brand13,phone
467371.561,1832.118936,10/31/2018,United States,STANDARD,brand14,phone
442075.0845,1381.73262,10/29/2018,United States,STANDARD,brand14,phone
409822.6828,2760.678995,11/2/2018,United States,STANDARD,brand14,phone
383569.1837,6831.593627,10/30/2018,United States,STANDARD,brand14,phone
332058.6602,451.2668613,11/4/2018,United States,STANDARD,brand14,phone
254327.2964,1234.421154,10/30/2018,United States,STANDARD,brand14,desktop
224739.9782,1037.421962,11/4/2018,United States,PREFERRED_DEAL,brand14,phone
215561.3852,511.5395254,11/2/2018,United States,PREFERRED_DEAL,brand14,phone
164713.9585,236.4318282,10/29/2018,United States,PREFERRED_DEAL,brand14,phone
162497.3226,1593.841818,10/31/2018,United States,STANDARD,brand14,desktop
